"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @WPSProject: When #women have higher access to education and labor force participation, women leaders exercise more power. 

Learn more…",FALSE,0,NA,2017-11-28 22:33:00,FALSE,NA,"935637677424160770",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RoopaDhatt",6,TRUE,FALSE,NA,NA
"RT @AtishiMarlena: Maybe @Gupta_vijender should focus his energy on improving dilapidated MCD schools in Delhi, rather than misrepresenting…",FALSE,0,NA,2017-11-28 17:45:10,FALSE,NA,"935565242150428672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","googly69",265,TRUE,FALSE,NA,NA
"RT @jacobinmag: .@MattBruenig crunched the latest numbers on student debt levels. They're astronomical. https://t.co/1Su0VNBmWb",FALSE,0,NA,2017-11-28 22:30:37,FALSE,NA,"935637080025137166",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","mikemariano",59,TRUE,FALSE,NA,NA
"RT @jacobinmag: The unceasing increases in student debt levels are utterly unsustainable. https://t.co/1Su0VNSYkL",FALSE,0,NA,2017-11-28 21:34:20,FALSE,NA,"935622913432178688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ericoscott",18,TRUE,FALSE,NA,NA
"When #women have higher access to education and labor force participation, women leaders exercise more power. 

Lea… https://t.co/rCxmDvdEwV",FALSE,2,NA,2017-11-28 22:30:34,TRUE,NA,"935637064829333504",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","WPSProject",6,FALSE,FALSE,NA,NA
"@jayhartmetal @nytimes Based on your inability to understand data, it is pretty clear you didn't pursue higher education.",FALSE,0,"jayhartmetal",2017-11-28 19:20:46,FALSE,"935585161424629762","935589303236694016","736105343780954113","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Professing_Prof",0,FALSE,FALSE,NA,NA
"""It really allows us to start pinpointing some really incredible instruction district-wide,..."" - @HISD_Supe re:… https://t.co/qlXeiRZo5n",FALSE,0,NA,2017-11-28 22:29:50,TRUE,NA,"935636882460958726",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KatieAWaite",0,FALSE,FALSE,NA,NA
"So who's investing in student debt the way they invested in bad mortgages? Is someone already planning to ""short"" t… https://t.co/c6qcIncpd0",FALSE,0,NA,2017-11-28 22:27:37,TRUE,NA,"935636322072584193",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HerecomesDrBob",0,FALSE,FALSE,NA,NA
"NEWSFLASH: A Newsflash has been sent out. It can be found at https://t.co/9oy84983yp #EMISOhio",FALSE,0,NA,2017-11-21 23:13:51,FALSE,NA,"933111245351383040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EMISOhio",0,FALSE,FALSE,NA,NA
"RT @dondelotell12: @DrDenaGrayson Prince has to be on the Mueller ""radar"" for conspiracy at the very least--hopefully it takes down his sis…",FALSE,0,NA,2017-11-28 21:37:25,FALSE,NA,"935623692284985347",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","summer7570",6,TRUE,FALSE,NA,NA
"@HilaryTrumper @TheChiropractor @Scott_Wiener Glad you're concerned about the spread of HIV. New infections have de… https://t.co/gsMlysKQXF",FALSE,0,"HilaryTrumper",2017-11-28 22:26:39,TRUE,"935632153152577536","935636079977283584","35234311","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","paulleonejr",0,FALSE,FALSE,NA,NA
"#FakeScience  ""experts"" quoting ""experts"" quoting articles that quote ""experts"" and no one has any real data.  But,… https://t.co/gcXQnU79nQ",FALSE,0,NA,2017-11-28 22:26:06,TRUE,NA,"935635940726288385",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dvmmum",0,FALSE,FALSE,NA,NA
"How Schools Should Use #BigData and #Digital Learning to Add Value #EdTech https://t.co/Vk2Akb1klA https://t.co/SJV577iuS8",FALSE,2,NA,2017-11-28 22:25:10,FALSE,NA,"935635706554265601",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Women_Wearables",0,FALSE,FALSE,NA,NA
"This is data-driven education: a school that values shiny statistics and doesn't give a damn about students' lives,… https://t.co/7tITMJu7UX",FALSE,1,NA,2017-11-28 22:20:25,TRUE,NA,"935634512079286272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrtowner",0,FALSE,FALSE,NA,NA
"RT @miotei: This says so much. Youth not in employment, education or training (NEET): #ITA 26%; #SPA 22%; #FRA 17%; #POR 16%; #USA 14%; #UK…",FALSE,0,NA,2017-11-21 23:45:02,FALSE,NA,"933119091279265792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alex_bravo_",41,TRUE,FALSE,NA,NA
"RT @PplPolicyProj: Something Has To Give https://t.co/keKKYcP4RC",FALSE,0,NA,2017-11-28 22:20:06,FALSE,NA,"935634432655990784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dsahonolulu",7,TRUE,FALSE,NA,NA
"RT @stlouisfed: The FRED Blog tracks the number of wage and salary workers receiving hourly pay by level of education   https://t.co/M34OvS…",FALSE,0,NA,2017-11-28 22:15:41,FALSE,NA,"935633321614348288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RayvzBlanca1",3,TRUE,FALSE,NA,NA
"RT @jacobinmag: The unceasing increases in student debt levels are utterly unsustainable. https://t.co/1Su0VNSYkL",FALSE,0,NA,2017-11-28 22:15:22,FALSE,NA,"935633239460458498",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CountDVB",18,TRUE,FALSE,NA,NA
"RT @jacobinmag: The unceasing increases in student debt levels are utterly unsustainable. https://t.co/1Su0VNSYkL",FALSE,0,NA,2017-11-28 22:14:27,FALSE,NA,"935633011386781697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","michael_oberg",18,TRUE,FALSE,NA,NA
"RT @jacobinmag: The unceasing increases in student debt levels are utterly unsustainable. https://t.co/1Su0VNSYkL",FALSE,0,NA,2017-11-28 22:13:12,FALSE,NA,"935632697254281218",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","t_post7",18,TRUE,FALSE,NA,NA
"@jillberry102 @tele_education I did feel that Mr Howe could have helpfully signposted wider sources and research to… https://t.co/e0WdQmxMYe",FALSE,1,"DiLeed",2017-11-28 17:03:33,TRUE,"935552849978773504","935554769229373440","2335217159","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DiLeed",1,FALSE,FALSE,NA,NA
"RT @rjs: Learn data analysis and modeling from the best interdisciplinary scientists. @NECSI's winter program: https://t.co/vVOUQTSZRc … De…",FALSE,0,NA,2017-11-28 18:49:20,FALSE,NA,"935581391521304576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ajmoralesguzman",7,TRUE,FALSE,NA,NA
"RT @LifeLock: After the Equifax data breach, lawmakers have some ideas to make things better for consumers. https://t.co/qZe0fxwx4o https:/…",FALSE,0,NA,2017-11-28 22:08:05,FALSE,NA,"935631407644401664",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","4BillLewis",2,TRUE,FALSE,NA,NA
"RT @AtishiMarlena: Maybe @Gupta_vijender should focus his energy on improving dilapidated MCD schools in Delhi, rather than misrepresenting…",FALSE,0,NA,2017-11-28 17:19:14,FALSE,NA,"935558717025632256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","venugopal205",265,TRUE,FALSE,NA,NA
"Our new article on Young Citizens Participation w/ data from #ICCS @iea_education @DenialMiranda @juankcastillo  https://t.co/P2HEwYDC8y",FALSE,1,NA,2017-11-21 21:49:11,FALSE,NA,"933089938026872832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asandovalh",1,FALSE,FALSE,NA,NA
"RT @jerseyjazzman: Jeb!’s trouble with data and facts regarding education policy is legendary: https://t.co/SP20V29CTA #thesmartone? https:…",FALSE,0,NA,2017-11-28 22:07:54,FALSE,NA,"935631361125371904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SchlFinance101",6,TRUE,FALSE,NA,NA
"RT @StatCan_eng: Tomorrow! New data on education, labour, journey to work, language of work, mobility and migration in Canada. https://t.co…",FALSE,0,NA,2017-11-28 22:53:19,FALSE,NA,"935642789441806336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JobsAtFocus",7,TRUE,FALSE,NA,NA
"RT @Unit4Global: 12 higher education trends to empower student success in 2018 https://t.co/sCd3Pq8WZN via @diginomica #HigherEd #EdTech #e…",FALSE,0,NA,2017-11-28 17:54:50,FALSE,NA,"935567673701883905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","livapuli",4,TRUE,FALSE,NA,NA
"RT @jerseyjazzman: Jeb!’s trouble with data and facts regarding education policy is legendary: https://t.co/SP20V29CTA #thesmartone? https:…",FALSE,0,NA,2017-11-28 22:04:52,FALSE,NA,"935630597602627586",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Schoollluminati",6,TRUE,FALSE,NA,NA
"RT @EdDataCampaign: Everyone should be able to say ""I know. I can."" about their role in education. Here's how #eddata can make it happen. h…",FALSE,0,NA,2017-11-28 22:03:46,FALSE,NA,"935630321286074368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PIEnetwork",3,TRUE,FALSE,NA,NA
"@tucylaylor @Molly6063 @Twitnick Ha - thank you. We do try and make the sessions enjoyable (as much as you can with… https://t.co/FE2PRja8W8",FALSE,1,"tucylaylor",2017-11-28 22:03:38,TRUE,"935628971181559808","935630288075534336","51239342","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Maze_Education",0,FALSE,FALSE,NA,NA
"@arke core Data Exchange Framework: What You Need to Know @ArkeSystems' @NeilKillen explains https://t.co/lnGc4nBSac https://t.co/Rdh1CZhx3z",FALSE,0,"arke",2017-11-28 22:45:08,FALSE,NA,"935640732467122176","23739010","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ArkeSystems",0,FALSE,FALSE,NA,NA
"Education Specialist, Data Management and Governance https://t.co/4fK7hvZKjE #datagovernance",FALSE,0,NA,2017-11-28 22:00:06,FALSE,NA,"935629398039859200",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SuriyaSubraman",0,FALSE,FALSE,NA,NA
"RT @DataEdUK: Why schools shouldn't worry too much about the age of consent for data processing being set to 13 under the GDPR: https://t.c…",FALSE,0,NA,2017-11-21 22:49:49,FALSE,NA,"933105195025944577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Improveitltd",1,TRUE,FALSE,NA,NA
"RT @jacobinmag: .@MattBruenig crunched the latest numbers on student debt levels. They're astronomical. https://t.co/1Su0VNBmWb",FALSE,0,NA,2017-11-28 18:59:55,FALSE,NA,"935584055965507585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","francisfremen",59,TRUE,FALSE,NA,NA
"RT @Giuditta_Villa: #creativity #innovation #growth #education skills #infastruction make sure that communities have #opportunities #techno…",FALSE,0,NA,2017-11-28 21:59:13,FALSE,NA,"935629177616850950",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dlancel",2,TRUE,FALSE,NA,NA
"Check out @ContactNorth Online Programs for the following: Adult Education - Big Data and Analytics - Business Admin https://t.co/bVkHkBuxDx",FALSE,1,NA,2017-11-28 17:53:57,FALSE,NA,"935567453425414145",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DarleneWFWE",0,FALSE,FALSE,NA,NA
"RT @AtishiMarlena: Maybe @Gupta_vijender should focus his energy on improving dilapidated MCD schools in Delhi, rather than misrepresenting…",FALSE,0,NA,2017-11-28 21:59:08,FALSE,NA,"935629154610851841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajeshkrs104",265,TRUE,FALSE,NA,NA
"@Maze_Education @Molly6063 @Twitnick Excellent data day (did I actually just type that?������) valuable time spent with… https://t.co/1r7SdKcaKO",FALSE,2,"Maze_Education",2017-11-28 21:58:24,TRUE,"934073593075552256","935628971181559808","3873144159","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tucylaylor",0,FALSE,FALSE,NA,NA
"@HouseFloor @Google She from!“only got 10th grade education it’s unimportant u remember what Gurnee “always been he… https://t.co/H4ebMCpaVJ",FALSE,0,"NurseRabbi",2017-11-28 21:57:19,TRUE,"935627186287104001","935628698547642368","3075653521","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","NurseRabbi",0,FALSE,FALSE,NA,NA
"RT @jacobinmag: The unceasing increases in student debt levels are utterly unsustainable. https://t.co/1Su0VNSYkL",FALSE,0,NA,2017-11-28 21:32:16,FALSE,NA,"935622392633626625",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PalestineFacts",18,TRUE,FALSE,NA,NA
"RT @jerseyjazzman: Jeb!’s trouble with data and facts regarding education policy is legendary: https://t.co/SP20V29CTA #thesmartone? https:…",FALSE,0,NA,2017-11-28 21:56:54,FALSE,NA,"935628592591130625",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Greene_Thoughts",6,TRUE,FALSE,NA,NA
"@NickWolfinger @inclusionist @low_tex @WilcoxNMP @NaomiCahn @carbonej I notice Wilcox saves income until the very e… https://t.co/3QiGfkgpeX",FALSE,1,"NickWolfinger",2017-11-28 21:55:28,TRUE,"935615478327676928","935628231281082368","2856447842","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Str8Grandmother",0,FALSE,FALSE,NA,NA
"RT @Fisher85M: Hadoop in the Enterprise {Infographic}

#BigData #education #Hadoop #smm #SME #Analytics #DataScience #cloud #data #IoT #fin…",FALSE,0,NA,2017-11-28 21:55:00,FALSE,NA,"935628117099601922",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","antgrasso",49,TRUE,FALSE,NA,NA
"RT @LifeLock: After the Equifax data breach, lawmakers have some ideas to make things better for consumers. https://t.co/qZe0fxwx4o https:/…",FALSE,0,NA,2017-11-28 21:54:49,FALSE,NA,"935628071058788352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DFTGVP",2,TRUE,FALSE,NA,NA
"RT @BaldrigeFdn: Is it education that motivates your charitable spirit? Data proves that #BaldrigeChangesLives by making education more eff…",FALSE,0,NA,2017-11-28 20:57:18,FALSE,NA,"935613596343644161",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TrainingTsar",1,TRUE,FALSE,NA,NA
"RT @Fisher85M: Hadoop in the Enterprise {Infographic}

#BigData #education #Hadoop #smm #SME #Analytics #DataScience #cloud #data #IoT #fin…",FALSE,0,NA,2017-11-28 19:26:13,FALSE,NA,"935590672228372480",NA,"<a href=""http://app.sendblur.com"" rel=""nofollow"">Social Media Publisher App </a>","ITCrowdsource",49,TRUE,FALSE,NA,NA
"@joedan346 @caracoesque31 And there's plenty of data showing the positive correlation between ignorance/lack of edu… https://t.co/L0hAGQwDXL",FALSE,0,"maybegodisevil",2017-11-28 18:20:54,TRUE,"935573569773473792","935574235879231490","832816594283802625","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","maybegodisevil",0,FALSE,FALSE,NA,NA
"RT @jacobinmag: The unceasing increases in student debt levels are utterly unsustainable. https://t.co/1Su0VNSYkL",FALSE,0,NA,2017-11-28 21:50:42,FALSE,NA,"935627034688180226",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","snoogles9000",18,TRUE,FALSE,NA,NA
"Catherine Truxillo, Director of Analytical Education @SASsoftware provides overview of SAS Academy for Data Science… https://t.co/eYuBknsGp0",FALSE,1,NA,2017-11-28 17:44:39,TRUE,NA,"935565113238609921",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","C_Verska",0,FALSE,FALSE,NA,NA
"RT @briankrebs: Updated my story on the data potentially exposed by FAFSA applicants to include a response from the Dept. of Education. The…",FALSE,0,NA,2017-11-28 21:25:47,FALSE,NA,"935620763650002951",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdamGrandt",23,TRUE,FALSE,NA,NA
"RT @AtishiMarlena: Maybe @Gupta_vijender should focus his energy on improving dilapidated MCD schools in Delhi, rather than misrepresenting…",FALSE,0,NA,2017-11-28 21:49:43,FALSE,NA,"935626787635183616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","temporary_handl",265,TRUE,FALSE,NA,NA
"RT @AtishiMarlena: Maybe @Gupta_vijender should focus his energy on improving dilapidated MCD schools in Delhi, rather than misrepresenting…",FALSE,0,NA,2017-11-28 17:16:40,FALSE,NA,"935558070645571584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sureshbalodi",265,TRUE,FALSE,NA,NA
"RT @AtishiMarlena: Maybe @Gupta_vijender should focus his energy on improving dilapidated MCD schools in Delhi, rather than misrepresenting…",FALSE,0,NA,2017-11-28 17:50:31,FALSE,NA,"935566590392729600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ashujunwal",265,TRUE,FALSE,NA,NA
"RT @Fisher85M: Hadoop in the Enterprise {Infographic}

#BigData #education #Hadoop #smm #SME #Analytics #DataScience #cloud #data #IoT #fin…",FALSE,0,NA,2017-11-28 19:23:48,FALSE,NA,"935590063567642624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_F0reverUrs",49,TRUE,FALSE,NA,NA
"Catherine Truxillo, Director of Analytical Education @SASsoftware provides overview of SAS Academy for Data Science… https://t.co/LyVTUNCbOI",FALSE,0,NA,2017-11-28 21:48:13,TRUE,NA,"935626408507797504",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","TravisMurphyAU",0,FALSE,FALSE,NA,NA
"RT @dondelotell12: @DrDenaGrayson Prince has to be on the Mueller ""radar"" for conspiracy at the very least--hopefully it takes down his sis…",FALSE,0,NA,2017-11-28 21:45:26,FALSE,NA,"935625709204230145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dixiecrl7",6,TRUE,FALSE,NA,NA
"RT @briankrebs: Updated my story on the data potentially exposed by FAFSA applicants to include a response from the Dept. of Education. The…",FALSE,0,NA,2017-11-28 19:24:56,FALSE,NA,"935590351007600640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CyllanLisa",23,TRUE,FALSE,NA,NA
"RT @jacobinmag: .@MattBruenig crunched the latest numbers on student debt levels. They're astronomical. https://t.co/1Su0VNBmWb",FALSE,0,NA,2017-11-28 19:53:44,FALSE,NA,"935597596982132736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheRealNebris",59,TRUE,FALSE,NA,NA
"@AtkinsHelen @RebeccaWatt89 Education around the mistakes we find on the wards. Eg vriii &amp; basal insulin. Timing of… https://t.co/aZqN02FyWE",FALSE,1,"AtkinsHelen",2017-11-28 21:42:54,TRUE,"935619180493266944","935625071309344769","387559884","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Amandaepps123",0,FALSE,FALSE,NA,NA
"Danish GLA:D education &amp; exercise programme can work in Canada. Latest cross-cultural comparison data. https://t.co/QgGgEEbKty",FALSE,1,NA,2017-11-28 21:41:58,FALSE,NA,"935624836898058242",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TobyOSmith",0,FALSE,FALSE,NA,NA
"RT @AtishiMarlena: Maybe @Gupta_vijender should focus his energy on improving dilapidated MCD schools in Delhi, rather than misrepresenting…",FALSE,0,NA,2017-11-28 23:47:29,FALSE,NA,"935656424578805761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annat_kr",265,TRUE,FALSE,NA,NA
"RT @jacobinmag: The unceasing increases in student debt levels are utterly unsustainable. https://t.co/1Su0VNSYkL",FALSE,0,NA,2017-11-28 21:40:34,FALSE,NA,"935624481921486849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vivismom75",18,TRUE,FALSE,NA,NA
"RT @Fisher85M: Hadoop in the Enterprise {Infographic}

#BigData #education #Hadoop #smm #SME #Analytics #DataScience #cloud #data #IoT #fin…",FALSE,0,NA,2017-11-28 19:30:19,FALSE,NA,"935591705138655232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sp5rts_Fanatic0",49,TRUE,FALSE,NA,NA
"RT @currankelleher: ������Data Visualization Graduate Course������
Full content for 10-week online course freely available on @github &amp; @YouTube
Here…",FALSE,0,NA,2017-11-28 21:59:46,FALSE,NA,"935629315126919168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jskdecker",83,TRUE,FALSE,NA,NA
"RT @jacobinmag: The unceasing increases in student debt levels are utterly unsustainable. https://t.co/1Su0VNSYkL",FALSE,0,NA,2017-11-28 21:40:25,FALSE,NA,"935624444319473664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","onemorejosh",18,TRUE,FALSE,NA,NA
"RT @DQCAimee: 91% of parents would use school performance #eddata to make decisions related to their child's education.  https://t.co/Yc9Fw…",FALSE,0,NA,2017-11-28 21:37:34,FALSE,NA,"935623729635299328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrendaKLeong",1,TRUE,FALSE,NA,NA
"RT @StatCan_eng: Tomorrow! New data on education, labour, journey to work, language of work, mobility and migration in Canada. https://t.co…",FALSE,0,NA,2017-11-28 21:37:29,FALSE,NA,"935623707883696128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","niagaraopendata",7,TRUE,FALSE,NA,NA
"RT @stlouisfed: The FRED Blog tracks the number of wage and salary workers receiving hourly pay by level of education   https://t.co/M34OvS…",FALSE,0,NA,2017-11-28 21:36:55,FALSE,NA,"935623565537366028",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StalkerGhost12",3,TRUE,FALSE,NA,NA
"RT @jacobinmag: The unceasing increases in student debt levels are utterly unsustainable. https://t.co/1Su0VNSYkL",FALSE,0,NA,2017-11-28 21:35:19,FALSE,NA,"935623162087264258",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HisAirnessFan45",18,TRUE,FALSE,NA,NA
"@draskia  Hopefully this cap will not affect you.  For assistance, please read more about this at https://t.co/xonFkmHcx1.   -Dan",FALSE,0,"Draskia",2017-11-21 23:33:57,FALSE,"933112300755599361","933116302964740096","2633965392","<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","CoxHelp",0,FALSE,FALSE,NA,NA
"The FRED Blog tracks the number of wage and salary workers receiving hourly pay by level of education… https://t.co/INQeBCW0LN",FALSE,4,NA,2017-11-28 21:35:06,TRUE,NA,"935623108018540545",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","stlouisfed",3,FALSE,FALSE,NA,NA
"RT @jerseyjazzman: Jeb!’s trouble with data and facts regarding education policy is legendary: https://t.co/SP20V29CTA #thesmartone? https:…",FALSE,0,NA,2017-11-28 21:34:31,FALSE,NA,"935622960127397888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NegriCari",6,TRUE,FALSE,NA,NA
"RT @jacobinmag: The unceasing increases in student debt levels are utterly unsustainable. https://t.co/1Su0VNSYkL",FALSE,0,NA,2017-11-28 21:32:15,FALSE,NA,"935622389433475072",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","itv5",18,TRUE,FALSE,NA,NA
"RT @ahmedjr_16: Review of #MachineLearning A-Z™ Hands-On #Python &amp; #R In #DataScience 

https://t.co/qKEopzwJtU 

#DataScientist #DataScien…",FALSE,0,NA,2017-11-21 22:25:36,FALSE,NA,"933099100890738688",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",47,TRUE,FALSE,NA,NA
"jacobinmag: The unceasing increases in student debt levels are utterly unsustainable. https://t.co/cU0TMulJJZ",FALSE,0,NA,2017-11-28 21:31:08,FALSE,NA,"935622108994048000",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","michaelhmckenna",0,FALSE,FALSE,NA,NA
"RT @jacobinmag: The unceasing increases in student debt levels are utterly unsustainable. https://t.co/1Su0VNSYkL",FALSE,0,NA,2017-11-28 21:31:03,FALSE,NA,"935622090048258048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","george_woods3",18,TRUE,FALSE,NA,NA
"RT @jacobinmag: .@MattBruenig crunched the latest numbers on student debt levels. They're astronomical. https://t.co/1Su0VNBmWb",FALSE,0,NA,2017-11-28 19:27:52,FALSE,NA,"935591086935834624",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","LoganR",59,TRUE,FALSE,NA,NA
"What is panorama #education and how is it raising $16M to connect #emotional, #academic #wellbeing with #data?… https://t.co/0rx8EV9ie8",FALSE,0,NA,2017-11-28 21:00:01,TRUE,NA,"935614280300486656",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OurRealAlice",0,FALSE,FALSE,NA,NA
"91% of parents would use school performance #eddata to make decisions related to their child's education.  https://t.co/Yc9FwtW7H8",FALSE,1,NA,2017-11-28 21:30:02,FALSE,NA,"935621833415634944",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DQCAimee",1,FALSE,FALSE,NA,NA
"RT @dondelotell12: @DrDenaGrayson Prince has to be on the Mueller ""radar"" for conspiracy at the very least--hopefully it takes down his sis…",FALSE,0,NA,2017-11-28 19:53:10,FALSE,NA,"935597454778601473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CacheJewels",6,TRUE,FALSE,NA,NA
"Take your educational #datamanagement online. Develop the solution for #educators to manage large data of… https://t.co/NPW6LycpZt",FALSE,1,NA,2017-11-21 23:46:00,TRUE,NA,"933119333710036993",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","webmobtech",0,FALSE,FALSE,NA,NA
"The unceasing increases in student debt levels are utterly unsustainable. https://t.co/1Su0VNSYkL",FALSE,35,NA,2017-11-28 21:30:01,FALSE,NA,"935621827791151104",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jacobinmag",18,FALSE,FALSE,NA,NA
